Make Nats?,School,NATS,UT-Austin,Rickards,Palatine,Boyceville,Seven Lakes,Dick Smith,Raymond Park,BirdSO Mini,Fairfax,Westlake,SONI,Camas,Rice,Carnegie-Mellon,Solon IP,Solon Sat,SOLVI,UC Davis,Duke,Ohio State,MIT,UChicago,North Pocono IP,North Pocono Sat,Cornell,High Desert,SOAPS,Princeton,Mentor,Yale,San Marino,Golden Gate,BirdSO Sat,UMSO,SOUP,Northwestern,Mt. Vernon,LA Tech,Mason,Louisville,Lexington
FALSE,"Arnold O. Beckman H.S. Irvine, CA",,,,,,,,,,,,10.09723833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Paul Laurence Dunbar H.S. KY,,,,,,,,,,,,,1.942218328,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00873317,
FALSE,Lakota East H.S. OH,,,,,,,,,,,,,,,,,,,,,10.00204154,,,,,,,,,,,,,,,,,,,,,
FALSE,"W.T. Woodson H.S. Fairfax, VA",,,,,9.98215418,,,,,4.640278343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Stroudsburg H.S. PA,,,,,,,,,,,,,,,,,,,,,,,,9.975066242,,,,,,,,,,,,,,,,,,
FALSE,"Walter Payton College Prep H.S. Chicago, IL",,,,,,,,,,,,,,,,,,,,,,,9.960746418,,,,,,,,,,,,,,,,,,,
FALSE,Guilford H.S. CT,,,,,,,4.493112542,,,,,,,,,,,,,,,,,,,,,,,,9.923638327,,,,,,,,,,,
FALSE,Philadelphia H.S. for Girls PA,,,,,,,4.374575653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.888408479,,,,,,
FALSE,Elizabethtown Area H.S. PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.831665142,,,,,,,,,,,,,,
FALSE,Nordonia H.S. OH,,,,,,,,,,,,,,,,8.097723397,,,,,,,,,,,,,,9.380850834,,,,,,,,,,,,
FALSE,Beacon Academy IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.244715957,,,9.159513308,,,,,
FALSE,Medford Area Senior H.S. WI,,,,,8.229749755,,,,,,,8.915802745,,,,,,,,,,,,,,4.547120447,,,,,,,,,,,,,,,,
FALSE,Clear Lake H.S. TX,,5.90105116,5.994912828,,,,,,,,,,,4.231482457,,,,,,,9.459895479,,,,,,,,,,,,,,,,,,,,,
FALSE,State College H.S. PA,,,,,,,,,,,,,,,9.700553779,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Indian Hill H.S. OH,,,,,,,,,,,,,,,,,,,,,9.66298928,,,,,,,,,,,,,,,,,,,,,
FALSE,Francis Lewis H.S. NY,,,,,,,,,,,,,,,,,,,,5.345786642,,,,,,,,,,,9.636590938,,,,,,,,,,,
FALSE,Flintridge Preparatory School CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.635001993,,,,,,,,,,
FALSE,Century H.S. MN,,,,,,,,,,,,,,,,,,,,,,,,,,,9.62012934,,,,,,,,,,,,,,,
FALSE,Chapel Hill H.S. NC,,,,,,,,,,,,,,,,,,,,9.609377451,,,,,,,,,,,,,,,,,,,,,,
FALSE,Ukiah H.S. CA,,,,,,,,,,,,,,,,,,,5.920647369,,,,,,,,,,,,,,9.591546154,,,,,,,,,
FALSE,"Edison H.S. Fresno, CA",,,2.808470734,,,,,,,,,,3.057828535,,,,,,,,,,,,,,,,,,,,9.583754483,,,,,,,,,
FALSE,Hartland H.S. MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.564296397,,,,,,,
FALSE,Benzie Central H.S. MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.564296397,,,,,,,
FALSE,Belvidere North H.S. IL,,,,4.891840647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.526709833,,,,,
FALSE,Grayslake Central H.S. IL,,,,,,,,,,,,,,,,,,,,,,,9.513529232,,,,,,,,,,,,,,,,,,,
FALSE,"Pocono Mountain East H.S. Swiftwater, PA",,,3.252323318,3.677859635,,,,,,,,7.280797969,,,,,,,,,,,,,4.792842995,,,9.027256176,,,,,,,,,,,,,,
FALSE,Crystal Lake Central H.S. IL,,,,4.558002569,,,,,,,,,,,,,,,,,,,5.740922812,,,,,,,,,,,,,,9.463479458,,,,,
FALSE,"CAMS Carson, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,9.45467257,,,,,,,,,,,,,,,
FALSE,Loveland H.S. OH,,,,,,,,,,,9.445847831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Saint Francis H.S. Sacramento, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.395952741,,,,,,,,
FALSE,Waterford School UT,,,,,,,,,,,,9.368571651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Santa Teresa H.S. San Jose, CA",,,,,5.225033829,,,,,,,,,,,,,,,,,,,,,3.178734668,,,,,,,,9.299763369,,,,,,,,
FALSE,Olentangy Liberty H.S. OH,,,,,,,,,,,9.294886792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,John Jay H.S. NY,,,,,,,,,,,,,,,,,,,,,,,,,,,9.294810956,,,,,,,,,,,,,,,
FALSE,Northwestern Lehigh H.S. PA,,,,,,,,,,,,,,,,,,,,,,,,,3.873499709,,,9.280356816,,,,,,,,,,,,,,
FALSE,"Advanced Technologies Academy Las Vegas, NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.260978443,,,,,,,,
FALSE,"Silver Creek H.S. San Jose, CA",,,,,,,,,4.957448482,,,,,,,,,,6.381142165,,,,,,,,,,,,,,9.245769411,,,,,,,,,
FALSE,Lake Placid H.S. NY,,,,,,,,,,,,,,,,,,,,,,9.24124488,,,,,,,,,,,,,,,,,,,,
FALSE,Livermore H.S. CA,,,,,,,,,6.493144214,,,,,,,,,,9.188844717,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Interlake H.S. WA,,,,,,,,,,,,,9.188186705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cinco Ranch H.S. TX,,,,,,5.106092305,,,,,,,,9.134165579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Academy for Health and Medical Sciences NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.113174409,,,,,,,,
FALSE,Rosemead H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.095980903,,,,,,,,,,
FALSE,Walsh Jesuit H.S. OH,,,,,,,,,,,,,,,,8.470105065,,,,,,,,,,,,,,7.73968749,,,,,,,,,,,,
FALSE,Chagrin Falls H.S. OH,,,,,,,,,,,,,,,,8.988539949,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Saint Anthony's H.S. NY,,,,,,,,,,,8.879302977,,,,,,,4.111335195,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cypress Falls H.S. TX,,5.716643312,,,,8.525487453,,,,,,,,5.733567138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Northern Guilford H.S. NC,,,,,,,,,,,,8.822829613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Buffalo Grove H.S. IL,,,,3.919596888,,,,,,,,,,,,,,7.428435182,,,,,,,,,,,,,,,,8.197371403,,,,,,,,
FALSE,Temecula Valley H.S. CA,,,3.850124541,,,,,,6.358745369,,,8.103133802,,,,,,,,,,,,,,,,,,,,,,4.827340937,,,,,,,,
FALSE,Thomas Worthington H.S. OH,,,,,,,,,,,7.959257898,,,,,,,,,,7.697340695,,,,,,,,,,,,,,,,,,,,,
FALSE,Joseph A. Foran H.S. CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.734288415,,,,,,,,,,,
FALSE,St. Xavier H.S. OH,,,,,,,,,,,,,,,,,,,,,8.699639382,,,,,,,,,,,,,,,,,,,,,
FALSE,"College Prep Oakland, CA",,,,,5.142011764,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.69388487,,,,,,,,,
FALSE,"John Jay H.S. Hopewell Junction, NY",,,,,,,,8.661668693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Reservoir H.S. Fulton, MD",,,,,,,,,,,,8.627387185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,East Bay Innovation Academy CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.580074014,,,,,,,,,
FALSE,North Creek H.S. WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.569979194,,,,,,,,
FALSE,Skyline H.S. MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.527494518,,,,,,,
FALSE,Sage Hill H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.450398089,,,,,,,,
FALSE,Riverside STEM H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,8.336387486,,,,,,,,,,,,,,,,
FALSE,Columbus Academy OH,,,,,,,,,,,,,,,,,,,,,8.326918708,,,,,,,,,,,,,,,,,,,,,
FALSE,Saratoga H.S. CA,,,,,,,,,,,,8.272518258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Redmond H.S. WA,,,,,,,,,8.226460536,,,,6.328287532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Westborough H.S. MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.225947529,,,,,
FALSE,Mount Vernon H.S. IN,,,,,8.176092055,,,,,,,,,,,,,,,2.724650591,,,,,,,,,,,,,,,,,,,,,,
FALSE,Winthrop H.S. MA,,,,,,,,,,,,,,,,,,,,,,8.160427767,,,,,,,,,,,,,,,,,,,,
FALSE,Edison H.S. NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,8.152651983,,,,,,,,,,,,,,,
FALSE,Mars Hill Academy OH,,,,,,,,,,,6.173101463,,,,,,,,,,,,,,,,,,,8.135514815,,,,,,,,,,,,
FALSE,Dansville H.S. MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.105206451,,,,,,,
FALSE,Avon Lake H.S. OH,,,,,,,,,,,,,,,,8.097723397,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Oak Park and River Forest H.S. IL,,,,8.09247952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Piqua H.S. OH,,,,,,,,,,,7.595448535,,,,,,,,,,6.863359159,,,,,,,,,,,,,,,,,,,,,
FALSE,St. Mary's Academy OR,,,,,,,,,,,,,8.063893817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Mundelein H.S. IL,,,,3.853265248,,,,,,,,,,,,,,,,,,,3.64759728,,,,,,,,,,,,,,8.04039984,,,,,
FALSE,Lyons Township H.S. IL,,,,5.698799571,,,,,,,,7.210193698,,,,,,,,,,,5.156669606,,,,,,,,,,,,,,,,,,,
FALSE,Simon G. Atkins Academic and Technology H.S. NC,,,,,,,,7.956193415,,,,,,,,,,,,5.793889345,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Larchmont Charter School Los Angeles, CA",,,,,,,,,5.643295259,,,,,,,,,,,,,,,,,,,,,,,7.432715823,,4.827340937,,,,,,,,
FALSE,Farmington H.S. PA,,,,,,,,,,,,,,,,,,,,,,,,,7.929520348,,,,,,,,,,,,,,,,,
FALSE,"Oakland Mills H.S. Columbia, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.600364578,,,,,,,7.919450017,,,,,,
FALSE,"Cupertino H.S. Cupertino, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.222678577,,,,,7.828120439,,,,,,,,
FALSE,Forest Hills Northern H.S. MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89928517,,,,,,,,
FALSE,Scranton Preparatory School PA,,,,,,,,,,,,,,,,,,,,,,,,7.894704833,,,,,,,,,,,,,,,,,,
FALSE,Tracy H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.893045608,,,,,,,,
FALSE,Oakdale H.S. CA,,,,,,,,,,,,4.904315242,,,,,,,5.087953885,,,,,,,,,,,,,,7.645885787,,,,,,,,,
FALSE,Central H.S. PA,,,4.787773919,,,,3.627252312,,,,,6.638606373,,,,,,,,,,,,,,,,,5.782304401,,,,,,,,,,,,,
FALSE,The Early College at Guilford NC,,,,,7.104861863,,,,,,,,,,,,,,,6.840008255,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Randolph H.S. Randolph, NJ",,,,,,,,,,,,,,,,,,,,,,,,,,,6.983759956,,6.960181223,,,,,,,,,,,,,
FALSE,"Lincoln Science Focus Program H.S. Lincoln, NE",,,,,4.971290858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.737201502,,,,,,,,
FALSE,Hudson H.S. WI,,,,,7.716973039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"James Madison H.S. Vienna, VA",,,,,,,,,,2.766319782,,,,,,,,,,7.710068013,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Quartz Hill H.S. Lancaster, CA",,,,,,,,,,,,7.689216281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Prairie Ridge H.S. IL,,,,4.245122731,,,,,,,,7.672385602,,,,,,,,,,,3.69384257,,,,,,,,,,,,,,,,,,,
FALSE,Pacific Academy Irvine CA,,,,,,,,,,,,7.655628441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Woodbury H.S. Woodbury, MN",,,,,7.19144441,,,,,,,,,,,,,6.4510095,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Crean Lutheran H.S. Irvine, CA",,,,,,,,,5.036178453,,,6.396321469,,,,,,,,,,,,,,,,,,,,,,5.974646182,,,,,,,,
FALSE,Barrington H.S. IL,,,,7.624421344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Hamilton H.S. MI,,,,,,,,,,,,,,,,,,7.586486994,,,,,,,,4.858922992,,,,,2.449637612,,,,,,,,,,,
FALSE,Kutztown H.S. PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.547277749,,,,,,,,
FALSE,Lebanon H.S. OH,,,,,,,,,,,,,,,,,,,,,6.963962144,,,,,,,,,,,,,,,,6.485963176,,,,,
FALSE,"West Babylon Senior H.S. West Babylon, NY",,,,,,,4.911371255,,,,,7.512642117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Vestal H.S. NY,,,,,,,,,,,,,,,,,,,,,,,,,,,7.486481976,,,,,,,,,,,,,,,
FALSE,Academic Magnet H.S. SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.457161,,,,,,,,
FALSE,Honesdale H.S. PA,,,,,,,,,,,,,,,,,,,,,,,,7.45611012,,,,,,,,,,,,,,,,,,
FALSE,Inglemoor H.S. WA,,,,,,,,,,,,7.248534462,,,,,,,,,,,,,,,,,,,6.010451049,,,,,,,,,,,
FALSE,"Edgewood H.S. West Covina, CA",,,,,,,,,,,,7.426237637,,,,,,,,,,,,,,3.626061934,,,,,,,,,,,,,,,,
FALSE,Polytechnic Upper School CA,,,3.156066215,,,,,,,,,,,,,,,,,,,,,,,1.369261713,,,,,,,,7.399182332,,,,,,,,
FALSE,Naperville Central H.S. IL,,,,7.3882667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Longmeadow H.S. MA,,,,,,,,,,,,,,,,,,,,2.393587336,7.359505605,,,,,,,,,,,,,,,,,,,,,
FALSE,Brazoswood H.S. TX,,,,,,7.354889435,,,,,,,,1.90022096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cheyenne Mountain H.S. CO,,,,,,,,,,,,7.337407044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Glenbrook South H.S. IL,,,,7.323457343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Shaker Heights H.S. OH,,,,,,,,,,,,,,,,,,,,,7.271892443,,,,,,,,,,,,,,,,,,,,,
FALSE,Grayslake North H.S. IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.249987652,,,,,
FALSE,Bellville H.S. TX,,4.047181106,,,,5.677974644,,,,,,6.124884961,,3.41354126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,South High Community School MA,,,,,,,,,,,,7.212313096,,,,,,,,,,,,,,,,,,,2.449637612,,,,,,,,,,,
FALSE,Buchanan H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.188917798,,,,,,,,
FALSE,"Mt. Lebanon H.S. Pittsburgh, PA",,,,,,,5.765169238,,,,,,,,6.952998084,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Manalapan H.S. NJ,,,,,,,,,6.045891968,,,,,,,,,,,,,,,,,,,,,,,,,6.624193397,,,,,,,,
FALSE,"Warwick H.S. Lititz, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.066899392,,,,,,,,
FALSE,Princeton International School of Mathematics and Science NJ,,,,,,,,,,,,6.284910132,,,,,,,,,,,,,,,,,,,,,,,,,6.374802854,,,,,
FALSE,Etiwanda H.S. CA,,,,,,,3.076115035,,,,7.055737288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Santa Monica H.S. Santa Monica, CA",,,,,,,,,,,,7.046608028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cosumnes Oaks H.S. CA,,,,,,,,,,,,,,,,,,,7.02511064,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Oakton H.S. Oakton, VA",,,,,7.005631949,,,,,2.084762734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"El Dorado H.S. Placentia, CA",,,,,6.128323122,,,,,,,,,,,,,6.367230156,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Rockford Auburn H.S. IL,,,,,,,,,,,,,,,,,,6.647819959,,,,,,,,2.144543565,,,,,,,,,,,5.796060589,,,,,
FALSE,Northview H.S. GA,,,,,,,,,,,,,,,6.952998084,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,New Philadelphia H.S. OH,,,,,,,,,,,,,,,,,,,,,6.924490294,,,,,,,,,,,,,,,,,,,,,
FALSE,St. Francis H.S. CA,,,,,,,,,,,,,,,,,,,6.908905802,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Lambert H.S. Suwanee, GA",,,6.005143055,,6.289695894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,EO Smith H.S. CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.818874289,,,,,,,,,,,
FALSE,James B. Conant H.S. IL,,,,4.940083652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.811294132,,,,,
FALSE,Warren Township H.S. IL,,,,6.806039161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Baldwin-Woodville H.S. WI,,,,,6.764710014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Mark Keppel H.S. Alhambra, CA",,,1.898065712,,,,,,,,,6.70390414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"California H.S. San Ramon, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.692964327,,,4.375951626,,,,,
FALSE,Bridgeland H.S. TX,,,4.159590816,,,6.37974679,,,,,,,,4.489674606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Dundee-Crown H.S. IL,,,,3.256986231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.667954349,,,,,
FALSE,The Harker School CA,,,,,,,,,4.903052539,,,,,,,,,,,,,,,,,,,,,,,,,6.632987547,,,,,,,,
FALSE,"Beverly Hills H.S. Beverly Hills, CA",,,,,,,,,,,,6.556998705,,,,,,,,,,,,,,2.497243828,,,,,,,,,,,,,,,,
FALSE,Pocono Mountain West H.S. CT,,,,,,,,,,,,,,,,,,,,,,,,,6.556443231,,,,,,,,,,,,,,,,,
FALSE,"California Academy of Mathematics and Science Carson, CA",,,,,,,,,,,,6.551746103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Plainfield East H.S. IL,,,,3.45942322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.535512169,,,,,
FALSE,Bloomington H.S. South IN,,,,,,,,6.512291647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,John Overton H.S. TN,,,,,,,,,,,,6.451824653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Wausau West H.S. WI,,,,,6.422576793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Green Valley H.S. Henderson, NV",,,,,,,,,,,,,,,,,,6.408846039,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Union H.S. WA,,,,,,,,,,,,6.397989349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Hampden Charter School of Science - West MA,,,,,,,,,4.192162192,,,5.040322341,,,,,,,,,,,,,,,,,,,,,,5.355088821,,,,,,,,
FALSE,Shawnee H.S. OH,,,,,,,,,,,,,,,,,,,,,6.348734605,,,,,,,,,,,,,,,,,,,,,
FALSE,Holly Springs H.S. NC,,,,,,,,,,,,6.335215377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,General Douglas MacArthur H.S. NY,,,,,,,,,,,,,,,,,,,,,,,,,,,6.32903246,,,,,,,,,,,,,,,
FALSE,Brentwood H.S. TN,,,,,,,,,,,,,,,,,,,,6.313853774,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Plainfield North H.S. Plainfield, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,4.362870449,,,,,,,,,,6.308986305,,,,,
FALSE,Raisbeck Aviation H.S. WA,,,,,,,,,,,,,6.307402095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Lawton Chiles H.S. FL,,,6.306476398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Parsippany H.S. NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.306204464,,,,,,,,,,,,,
FALSE,Bergen County Technical H.S. Teterboro NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81006467,,,,,,,6.294548498,,,,,,,,
FALSE,"West Chester East H.S. West Chester, PA",,,,,,,3.451102299,,,,,,,,,,,,,2.576746079,,,,,,,,,,,,,,6.282675725,,,,,,,,
FALSE,"Atholton H.S. Columbia, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.222678577,,,,,,,,,,,,,
FALSE,Prattville H.S. AL,,,,,,,,,4.91039977,,,,,,,,,,,,,,,,,,,,,,,,,6.130426834,,,,,,,,
FALSE,Farmington H.S. NY,,,,,,,,,,,,,,,,,,,,,,,,,6.181789332,,,,,,,,,,,,,,,,,
FALSE,Prospect H.S. IL,,,,6.146312666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Eastern Camden County Regional H.S. NJ,,,,,,,,,,,,,,,,,,,,3.277741061,,,,,,,6.137243598,,,,,,,,,,,,,,,
FALSE,James Clemens H.S. AL,,,6.130686115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Faribault H.S. MN,,,,2.960546586,4.597646632,,,,,,,6.040445385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Laguna Creek H.S. CA,,,,,,,,,,,,,,,,,,,6.117739492,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Turlock H.S. CA,,,,,,,,,,,,,,,,,,,6.085327627,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cary H.S. NC,,,,,,,,,,,,6.07183597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Hampden Charter School of Science - East MA,,,,,,,,,4.025643055,,,4.896485563,,,,,,,,,,,,,,,,,,,,,,4.94438186,,,,,,,,
FALSE,Jesuit H.S. OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05020186,,,,,
FALSE,Austin Area Homeschoolers TX,,5.770744037,,,,,,,,,,,,,,,,,,5.018910516,,,,,,,,,,,,,,,,,,,,,,
FALSE,Northern Academy of the Arts NY,,,,,,,,,,,,,,,,,,,,,,,,,,,5.956736433,,,,,,,,,,,,,,,
FALSE,Holmdel H.S. NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.918894268,,,,,,,,,,,,,
FALSE,Fox Lane H.S. NY,,,,,,,,,,,,5.895312147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Langham Creek H.S. TX,,,,,,5.877820542,,,,,,,,3.319433606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Midwood H.S. NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.857324584,,,4.375951626,,,,,
FALSE,"Winchester Thurston Upper School Pittsburgh, PA",,,,,,,,,,,,,,,5.839168294,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,San Francisco University H.S. CA,,,,,,,,,,,,5.833639837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Bermudian Springs H.S. PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.773245229,,,,,,,,,,,,,,
FALSE,Navarre H.S. FL,,,,,,,,,,,,5.744858149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Prestonwood Christian Academy TX,,5.51001765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.675598407,,,
FALSE,Huntley H.S. IL,,,,5.590675025,,,,,,,,,,,,,,,,,,,4.570224827,,,,,,,,,,,,,,,,,,,
FALSE,Roy C. Ketcham H.S. NY,,,,,5.703277403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Maine South H.S. IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.673067261,,,,,
FALSE,Collegiate School NY,,,,,,,,,,,,,,,,,,,,5.479617183,4.627567918,,,,,,,,,,,,,,,,,,,,,
FALSE,San Ramon Valley H.S. CA,,,,,,,,,4.033902479,,,,,,,,,,,,,,,,,,,,,,,,,5.658321484,,,,,,,,
FALSE,Fayetteville-Manlius Senior H.S. NY,,,,,,,,,,,,,,,5.647270745,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Episcopal H.S. Alexandria, VA",,,,,,,,,,,,5.209403217,,,,,,4.87231525,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Staples H.S. CT,,,,,5.613914354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Pocono Mountain West H.S. Pocono Summit, PA",,,2.744940585,3.522675684,,,,,,,,5.581503447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Quarry Lane H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.579338772,,,,,,,,
